id|fk_series_id|time_original|conc_original|conc_sd_original|conc_lower_bound_original|conc_upper_bound_original|no_conc_val_type|time_hr|conc|conc_sd|conc_lower_bound|conc_upper_bound
97743|13666|10.0|8516.0|||||0.16666|8.516|||
97744|13666|240.0|611.3|||||4.0|0.61129|||
97745|13667|10.0|7909.0|||||0.16666|7.909|||
97746|13667|240.0|1725.0|||||4.0|1.725|||
97747|13668|10.0|6956.0|||||0.16666|6.956|||
97748|13668|120.0|3523.0|||||2.0|3.523|||
97749|13669|7.0|8244.0|||||0.11666|8.244|||
97750|13669|120.0|3335.0|||||2.0|3.335|||
97751|13670|7.0|8843.0|||||0.11666|8.843|||
97752|13670|120.0|2745.0|||||2.0|2.745|||
97753|13671|7.0|8003.0|||||0.11666|8.003|||
97754|13671|60.0|4808.0|||||1.0|4.808|||
97755|13672|2.0|11970.0|||||0.03333|11.97|||
97756|13672|60.0|5190.0|||||1.0|5.19|||
97757|13673|2.0|10520.0|||||0.03333|10.52|||
97758|13673|60.0|6375.0|||||1.0|6.375|||
97759|13674|240.0|0.0114|||||4.0|0.01168|||
97760|13674|5.37|1.64|||||0.0895|1.68099|||
97761|13675|240.0|0.00972|||||4.0|0.00996|||
97762|13675|5.13|1.77|||||0.0855|1.81425|||
97763|13676|240.0|0.0088|||||4.0|0.00902|||
97764|13676|5.4|1.33|||||0.09|1.36324|||
97765|13677|15.1|0.888|||||0.25166|0.91019|||
97766|13677|360.0|0.00667|||||6.0|0.00683|||
97767|13678|15.1|0.63|||||0.25166|0.64574|||
97768|13678|360.0|0.00762|||||6.0|0.00781|||
97769|13679|15.0|0.386|||||0.25|0.39565|||
97770|13679|360.0|0.0061|||||6.0|0.00625|||
97771|13680|30.4|0.254|||||0.50666|0.26034|||
97772|13680|480.0|0.00488|||||8.0|0.005|||
97773|13681|30.3|0.246|||||0.505|0.25215|||
97774|13681|480.0|0.00426|||||8.0|0.00436|||
97775|13682|30.2|0.216|||||0.50333|0.2214|||
97776|13682|480.0|0.00356|||||8.0|0.00364|||
97777|13683|45.0|0.107|||||0.75|0.10967|||
97778|13683|720.0|0.00332|||||12.0|0.0034|||
97779|13684|45.0|0.105|||||0.75|0.10762|||
97780|13684|720.0|0.00167|||||12.0|0.00171|||
97781|13685|45.0|0.134|||||0.75|0.13735|||
97782|13685|720.0|0.00182|||||12.0|0.00186|||
97783|13686|1440.0|8.1E-4|||||24.0|8.3E-4|||
97784|13686|60.0|0.11|||||1.0|0.11274|||
97785|13687|1440.0|6.3E-4|||||24.0|6.4E-4|||
97786|13687|60.0|0.0668|||||1.0|0.06846|||
97787|13688|1440.0|8.5E-4|||||24.0|8.7E-4|||
97788|13688|60.0|0.066|||||1.0|0.06765|||
97789|13689|120.0|0.0262|||||2.0|0.02685|||
97790|13690|120.0|0.0337|||||2.0|0.03454|||
97791|13691|120.0|0.0271|||||2.0|0.02777|||
97792|13692|240.0|0.0103|||||4.0|0.01055|||
97793|13692|5.12|1.68|||||0.08533|1.72199|||
97794|13693|5.0|1.74|||||0.08333|1.7835|||
97795|13693|240.0|0.00854|||||4.0|0.00875|||
97796|13694|240.0|0.0072|||||4.0|0.00737|||
97797|13694|5.12|1.62|||||0.08533|1.6605|||
97798|13695|15.2|0.449|||||0.25333|0.46022|||
97799|13695|360.0|0.00504|||||6.0|0.00516|||
97800|13696|15.2|0.362|||||0.25333|0.37104|||
97801|13696|360.0|0.00512|||||6.0|0.00524|||
97802|13697|15.2|0.406|||||0.25333|0.41615|||
97803|13697|360.0|0.00586|||||6.0|0.006|||
97804|13698|30.3|0.207|||||0.505|0.21217|||
97805|13698|480.0|0.00316|||||8.0|0.00323|||
97806|13699|30.2|0.192|||||0.50333|0.19679|||
97807|13699|480.0|0.0056|||||8.0|0.00574|||
97808|13700|30.2|0.208|||||0.50333|0.21319|||
97809|13700|480.0|0.00401|||||8.0|0.00411|||
97810|13701|45.0|0.0681|||||0.75|0.0698|||
97811|13701|720.0|0.00151|||||12.0|0.00154|||
97812|13702|45.0|0.0973|||||0.75|0.09973|||
97813|13702|720.0|0.00173|||||12.0|0.00177|||
97814|13703|45.0|0.0729|||||0.75|0.07472|||
97815|13703|720.0|0.00211|||||12.0|0.00216|||
97816|13704|60.0|0.0492|||||1.0|0.05043|||
97817|13705|60.0|0.0313|||||1.0|0.03208|||
97818|13706|1440.0|8.3E-4|||||24.0|8.5E-4|||
97819|13706|60.0|0.0468|||||1.0|0.04797|||
97820|13707|120.0|0.0157|||||2.0|0.01609|||
97821|13708|120.0|0.0164|||||2.0|0.0168|||
97822|13709|120.0|0.0179|||||2.0|0.01834|||
97823|13710|240.0|0.2|||||4.0|0.205|||
97824|13710|5.05|23.1|||||0.08416|23.6775|||
97825|13711|240.0|0.216|||||4.0|0.2214|||
97826|13711|5.0|22.1|||||0.08333|22.6525|||
97827|13712|5.0|20.3|||||0.08333|20.80749|||
97828|13712|240.0|0.204|||||4.0|0.20909|||
97829|13713|15.0|9.76|||||0.25|10.004|||
97830|13713|361.0|0.105|||||6.01666|0.10762|||
97831|13714|15.0|11.4|||||0.25|11.68499|||
97832|13714|360.0|0.104|||||6.0|0.10659|||
97833|13715|15.0|10.9|||||0.25|11.1725|||
97834|13715|360.0|0.111|||||6.0|0.11377|||
97835|13716|30.2|2.55|||||0.50333|2.61374|||
97836|13716|480.0|0.0424|||||8.0|0.04346|||
97837|13717|30.3|5.59|||||0.505|5.72974|||
97838|13717|480.0|0.077|||||8.0|0.07892|||
97839|13718|30.1|5.04|||||0.50166|5.16599|||
97840|13718|480.0|0.0561|||||8.0|0.0575|||
97841|13719|45.0|2.11|||||0.75|2.16274|||
97842|13719|720.0|0.0371|||||12.0|0.03802|||
97843|13720|45.0|2.33|||||0.75|2.38824|||
97844|13720|720.0|0.0285|||||12.0|0.02921|||
97845|13721|45.0|2.18|||||0.75|2.2345|||
97846|13721|720.0|0.0369|||||12.0|0.03782|||
97847|13722|1440.0|0.00866|||||24.0|0.00887|||
97848|13722|60.0|2.1|||||1.0|2.1525|||
97849|13723|1440.0|0.00536|||||24.0|0.00549|||
97850|13723|60.0|0.797|||||1.0|0.81692|||
97851|13724|1440.0|0.0136|||||24.0|0.01393|||
97852|13724|60.0|1.98|||||1.0|2.02949|||
97853|13725|120.0|0.596|||||2.0|0.61089|||
97854|13726|120.0|0.52|||||2.0|0.53299|||
97855|13727|120.0|0.628|||||2.0|0.64369|||
97856|13728|240.0|0.158|||||4.0|0.16194|||
97857|13728|5.02|21.0|||||0.08366|21.525|||
97858|13729|240.0|0.15|||||4.0|0.15374|||
97859|13729|5.02|18.3|||||0.08366|18.7575|||
97860|13730|240.0|0.146|||||4.0|0.14964|||
97861|13730|5.02|23.5|||||0.08366|24.0875|||
97862|13731|15.1|6.62|||||0.25166|6.7855|||
97863|13731|360.0|0.0584|||||6.0|0.05986|||
97864|13732|15.0|11.8|||||0.25|12.095|||
97865|13732|360.0|0.083|||||6.0|0.08507|||
97866|13733|15.0|10.4|||||0.25|10.66|||
97867|13733|360.0|0.113|||||6.0|0.11582|||
97868|13734|30.2|3.7|||||0.50333|3.7925|||
97869|13734|480.0|0.0542|||||8.0|0.05555|||
97870|13735|30.2|4.96|||||0.50333|5.08399|||
97871|13735|480.0|0.0537|||||8.0|0.05504|||
97872|13736|30.1|4.16|||||0.50166|4.26399|||
97873|13736|480.0|0.0756|||||8.0|0.07748|||
97874|13737|45.0|1.96|||||0.75|2.009|||
97875|13737|720.0|0.0317|||||12.0|0.03249|||
97876|13738|45.0|1.89|||||0.75|1.93724|||
97877|13738|720.0|0.0274|||||12.0|0.02808|||
97878|13739|45.0|1.83|||||0.75|1.87574|||
97879|13739|720.0|0.0332|||||12.0|0.03403|||
97880|13740|1440.0|0.00819|||||24.0|0.00839|||
97881|13740|60.0|1.15|||||1.0|1.17874|||
97882|13741|1440.0|0.00684|||||24.0|0.00701|||
97883|13741|60.0|1.12|||||1.0|1.14799|||
97884|13742|1440.0|0.00972|||||24.0|0.00996|||
97885|13742|60.0|0.934|||||1.0|0.95734|||
97886|13743|120.0|0.368|||||2.0|0.3772|||
97887|13744|120.0|0.367|||||2.0|0.37617|||
97888|13745|120.0|0.319|||||2.0|0.32697|||
97889|13749|2.0|23.52|||||0.03333|23.52|||
97890|13750|2.0|22.88|||||0.03333|22.88|||
97891|13751|2.0|30.38|||||0.03333|30.38|||
97892|13752|5.0|15.31|||||0.08333|15.31|||
97893|13753|5.0|15.11|||||0.08333|15.11|||
97894|13754|5.0|12.35|||||0.08333|12.35|||
97895|13755|10.0|7.717|||||0.16666|7.717|||
97896|13756|10.0|7.783|||||0.16666|7.783|||
97897|13757|10.0|8.111|||||0.16666|8.111|||
97898|13758|20.0|1.838|||||0.33333|1.838|||
97899|13759|20.0|2.263|||||0.33333|2.263|||
97900|13760|20.0|2.316|||||0.33333|2.31599|||
97901|13761|60.0|23.22|||||1.0|23.22|||
97902|13761|120.0|1.674|||||2.0|1.674|||
97903|13762|120.0|1.167|||||2.0|1.167|||
97904|13763|60.0|16.77|||||1.0|16.77|||
97905|13763|120.0|1.34|||||2.0|1.34|||
97906|13764|60.0|10.92|||||1.0|10.92|||
97907|13766|2.0|54.32|||||0.03333|54.32|||
97908|13766|40.0|5.19|||||0.66666|5.19|||
97909|13767|2.0|81.49|||||0.03333|81.48999|||
97910|13767|40.0|6.508|||||0.66666|6.508|||
97911|13768|2.0|67.31|||||0.03333|67.31|||
97912|13768|40.0|6.467|||||0.66666|6.467|||
97913|13769|5.0|46.71|||||0.08333|46.71|||
97914|13769|45.0|4.699|||||0.75|4.699|||
97915|13770|5.0|48.64|||||0.08333|48.64|||
97916|13770|45.0|6.336|||||0.75|6.336|||
97917|13771|5.0|51.89|||||0.08333|51.89|||
97918|13771|45.0|5.345|||||0.75|5.345|||
97919|13772|7.0|44.84|||||0.11666|44.84|||
97920|13772|50.0|4.86|||||0.83333|4.86|||
97921|13773|7.0|49.22|||||0.11666|49.22|||
97922|13773|50.0|5.171|||||0.83333|5.171|||
97923|13774|7.0|43.23|||||0.11666|43.23|||
97924|13774|50.0|4.136|||||0.83333|4.136|||
97925|13775|12.0|30.66|||||0.2|30.66|||
97926|13775|55.0|3.751|||||0.91666|3.751|||
97927|13776|12.0|29.86|||||0.2|29.86|||
97928|13776|55.0|2.495|||||0.91666|2.495|||
97929|13777|12.0|27.29|||||0.2|27.29|||
97930|13777|55.0|2.622|||||0.91666|2.622|||
97931|13778|20.0|18.85|||||0.33333|18.85|||
97932|13778|60.0|2.014|||||1.0|2.01399|||
97933|13779|20.0|21.91|||||0.33333|21.91|||
97934|13779|60.0|2.559|||||1.0|2.559|||
97935|13780|20.0|21.44|||||0.33333|21.44|||
97936|13780|60.0|2.336|||||1.0|2.33599|||
97937|13781|30.0|14.06|||||0.5|14.06|||
97938|13782|30.0|13.87|||||0.5|13.87|||
97939|13783|30.0|12.15|||||0.5|12.15|||
97940|13784|2.0|63.52|||||0.03333|63.52|||
97941|13784|40.0|5.193|||||0.66666|5.19299|||
97942|13785|2.0|61.27|||||0.03333|61.27|||
97943|13785|40.0|4.898|||||0.66666|4.89799|||
97944|13786|2.0|67.56|||||0.03333|67.56|||
97945|13786|40.0|5.207|||||0.66666|5.207|||
97946|13787|5.0|49.95|||||0.08333|49.95|||
97947|13787|45.0|5.377|||||0.75|5.377|||
97948|13788|5.0|42.48|||||0.08333|42.48|||
97949|13788|45.0|3.564|||||0.75|3.564|||
97950|13789|5.0|52.77|||||0.08333|52.77|||
97951|13789|45.0|5.643|||||0.75|5.643|||
97952|13790|7.0|41.94|||||0.11666|41.94|||
97953|13790|50.0|3.675|||||0.83333|3.675|||
97954|13791|7.0|37.43|||||0.11666|37.43|||
97955|13791|50.0|3.308|||||0.83333|3.308|||
97956|13792|7.0|41.57|||||0.11666|41.57|||
97957|13792|50.0|4.502|||||0.83333|4.502|||
97958|13793|12.0|26.43|||||0.2|26.43|||
97959|13793|55.0|2.746|||||0.91666|2.746|||
97960|13794|12.0|32.05|||||0.2|32.04999|||
97961|13794|55.0|3.082|||||0.91666|3.082|||
97962|13795|12.0|29.09|||||0.2|29.09|||
97963|13795|55.0|2.753|||||0.91666|2.753|||
97964|13796|20.0|17.81|||||0.33333|17.80999|||
97965|13796|60.0|1.921|||||1.0|1.921|||
97966|13797|20.0|21.02|||||0.33333|21.02|||
97967|13797|60.0|2.515|||||1.0|2.515|||
97968|13798|20.0|22.06|||||0.33333|22.06|||
97969|13798|60.0|3.195|||||1.0|3.195|||
97970|13799|30.0|10.66|||||0.5|10.66|||
97971|13800|30.0|13.46|||||0.5|13.46|||
97972|13801|30.0|11.42|||||0.5|11.42|||
97973|13802|10.0|1073.0|||||0.16666|1.073|||
97974|13802|720.0|3.958|||||12.0|0.00395|||
97975|13803|10.0|1310.0|||||0.16666|1.31|||
97976|13804|10.0|1645.0|||||0.16666|1.645|||
97977|13805|15.0|1066.0|||||0.25|1.066|||
97978|13805|480.0|4.652|||||8.0|0.00465|||
97979|13806|15.0|1340.0|||||0.25|1.34|||
97980|13806|480.0|3.443|||||8.0|0.00344|||
97981|13807|15.0|535.4|||||0.25|0.5354|||
97982|13807|480.0|6.968|||||8.0|0.00696|||
97983|13808|2.0|2825.0|||||0.03333|2.825|||
97984|13808|360.0|31.41|||||6.0|0.03141|||
97985|13809|2.0|2877.0|||||0.03333|2.877|||
97986|13809|360.0|16.1|||||6.0|0.0161|||
97987|13810|5.0|1097.0|||||0.08333|1.097|||
97988|13810|240.0|15.68|||||4.0|0.01568|||
97989|13811|5.0|2570.0|||||0.08333|2.56999|||
97990|13811|240.0|21.76|||||4.0|0.02176|||
97991|13812|30.0|219.6|||||0.5|0.2196|||
97992|13812|120.0|60.79|||||2.0|0.06079|||
97993|13813|60.0|104.8|||||1.0|0.10479|||
97994|13814|60.0|151.2|||||1.0|0.1512|||
97995|13815|2.0|3310.0|||||0.03333|3.31|||
97996|13815|360.0|26.3|||||6.0|0.0263|||
97997|13816|30.0|401.5|||||0.5|0.4015|||
97998|13816|120.0|42.48|||||2.0|0.04248|||
97999|13817|60.0|185.9|||||1.0|0.1859|||
98000|13818|5.0|2206.0|||||0.08333|2.206|||
98001|13818|120.0|56.26|||||2.0|0.05626|||
98002|13819|240.0|11.05|||||4.0|0.01105|||
98003|13820|10.0|588.8|||||0.16666|0.5888|||
98004|13822|10.0|778.7|||||0.16666|0.7787|||
98005|13823|15.0|70.36|||||0.25|0.07036|||
98006|13823|480.0|6.279|||||8.0|0.00627|||
98007|13824|15.0|618.5|||||0.25|0.6185|||
98008|13824|480.0|3.693|||||8.0|0.00369|||
98009|13825|15.0|340.9|||||0.25|0.3409|||
98010|13825|480.0|10.69|||||8.0|0.01069|||
98011|13826|2.0|2587.0|||||0.03333|2.587|||
98012|13826|360.0|7.863|||||6.0|0.00786|||
98013|13827|2.0|1685.0|||||0.03333|1.685|||
98014|13827|360.0|11.95|||||6.0|0.01194|||
98015|13828|2.0|2284.0|||||0.03333|2.28399|||
98016|13828|360.0|8.652|||||6.0|0.00865|||
98017|13829|5.0|1174.0|||||0.08333|1.174|||
98018|13829|240.0|7.813|||||4.0|0.00781|||
98019|13830|5.0|2298.0|||||0.08333|2.298|||
98020|13830|240.0|9.876|||||4.0|0.00987|||
98021|13831|30.0|311.6|||||0.5|0.3116|||
98022|13831|120.0|63.36|||||2.0|0.06336|||
98023|13832|30.0|306.9|||||0.5|0.30689|||
98024|13832|120.0|40.2|||||2.0|0.0402|||
98025|13833|30.0|67.9|||||0.5|0.0679|||
98026|13833|120.0|87.57|||||2.0|0.08757|||
98027|13834|60.0|62.15|||||1.0|0.06215|||
98028|13835|60.0|67.96|||||1.0|0.06795|||
98029|13836|60.0|92.36|||||1.0|0.09236|||
98030|13837|10.0|926.3|||||0.16666|0.92629|||
98031|13837|120.0|18.37|||||2.0|0.01837|||
98032|13838|15.0|44.55|||||0.25|0.04455|||
98033|13838|480.0|6.93|||||8.0|0.00693|||
98034|13839|30.0|202.6|||||0.5|0.2026|||
98035|13839|240.0|13.83|||||4.0|0.01383|||
98036|13840|40.0|0.2009|||||0.66666|0.2009|||
98037|13841|40.0|0.1875|||||0.66666|0.1875|||
98038|13842|40.0|0.2011|||||0.66666|0.2011|||
98039|13843|2.0|19.18|||||0.03333|19.18|||
98040|13844|2.0|22.55|||||0.03333|22.55|||
98041|13845|2.0|20.51|||||0.03333|20.51|||
98042|13846|5.0|11.78|||||0.08333|11.78|||
98043|13847|5.0|11.31|||||0.08333|11.31|||
98044|13848|5.0|10.67|||||0.08333|10.67|||
98045|13849|10.0|4.435|||||0.16666|4.43499|||
98046|13850|10.0|4.562|||||0.16666|4.562|||
98047|13851|10.0|3.65|||||0.16666|3.65|||
98048|13852|20.0|1.171|||||0.33333|1.171|||
98049|13853|20.0|1.191|||||0.33333|1.191|||
98050|13854|20.0|1.594|||||0.33333|1.594|||
98051|13855|40.0|0.1326|||||0.66666|0.1326|||
98052|13856|40.0|0.2607|||||0.66666|0.2607|||
98053|13857|40.0|0.1262|||||0.66666|0.1262|||
98054|13858|2.0|28.98|||||0.03333|28.98|||
98055|13859|2.0|28.1|||||0.03333|28.1|||
98056|13860|2.0|25.49|||||0.03333|25.49|||
98057|13861|5.0|13.68|||||0.08333|13.68|||
98058|13862|5.0|9.023|||||0.08333|9.023|||
98059|13863|5.0|13.66|||||0.08333|13.66|||
98060|13864|10.0|5.381|||||0.16666|5.381|||
98061|13865|10.0|5.709|||||0.16666|5.709|||
98062|13866|10.0|5.444|||||0.16666|5.444|||
98063|13867|20.0|1.624|||||0.33333|1.624|||
98064|13868|20.0|1.498|||||0.33333|1.498|||
98065|13869|20.0|1.36|||||0.33333|1.36|||
98066|13870|60.0|17.13|||||1.0|17.13|||
98067|13870|120.0|2.993|||||2.0|2.993|||
98068|13871|120.0|3.194|||||2.0|3.194|||
98069|13871|180.0|0.6965|||||3.0|0.6965|||
98070|13872|60.0|18.34|||||1.0|18.34|||
98071|13872|120.0|1.051|||||2.0|1.051|||
98072|13873|60.0|15.12|||||1.0|15.12|||
98073|13873|180.0|1.064|||||3.0|1.064|||
98074|13874|180.0|0.5616|||||3.0|0.5616|||
98075|13875|60.0|22.0|||||1.0|22.0|||
98076|13875|120.0|3.761|||||2.0|3.761|||
98077|13876|120.0|3.655|||||2.0|3.655|||
98078|13876|180.0|0.9194|||||3.0|0.9194|||
98079|13877|60.0|23.49|||||1.0|23.49|||
98080|13877|120.0|4.44|||||2.0|4.44|||
98081|13878|60.0|24.71|||||1.0|24.71|||
98082|13878|180.0|1.072|||||3.0|1.072|||
98083|13879|180.0|0.5542|||||3.0|0.5542|||
98084|13880|10.0|3091.0|||||0.16666|3.54066|||
98085|13881|10.0|10400.0|||||0.16666|10.4|||
98086|13882|10.0|12240.0|||||0.16666|14.23255|||
98087|13883|10.0|66690.0|||||0.16666||||
98088|13884|10.0|5362.0|||||0.16666|6.14203|||
98089|13885|10.0|11010.0|||||0.16666|11.01|||
98090|13886|10.0|13220.0|||||0.16666|15.37209|||
98091|13887|10.0|45170.0|||||0.16666||||
98092|13888|10.0|2505.0|||||0.16666|2.86941|||
98093|13889|10.0|9481.0|||||0.16666|9.481|||
98094|13890|10.0|12320.0|||||0.16666|14.32558|||
98095|13891|10.0|34380.0|||||0.16666||||
98096|13892|20.0|2859.0|||||0.33333|3.27491|||
98097|13893|20.0|4839.0|||||0.33333|4.839|||
98098|13894|20.0|6783.0|||||0.33333|7.8872|||
98099|13895|20.0|13890.0|||||0.33333||||
98100|13896|20.0|3033.0|||||0.33333|3.47422|||
98101|13897|20.0|5581.0|||||0.33333|5.581|||
98102|13898|20.0|7224.0|||||0.33333|8.4|||
98103|13899|20.0|25380.0|||||0.33333||||
98104|13900|20.0|3180.0|||||0.33333|3.18|||
98105|13901|20.0|3686.0|||||0.33333|4.22222|||
98106|13902|20.0|6657.0|||||0.33333|7.74069|||
98107|13903|20.0|26280.0|||||0.33333||||
98108|13904|40.0|2643.0|||||0.66666|2.643|||
98109|13905|40.0|4293.0|||||0.66666|4.91752|||
98110|13906|40.0|7058.0|||||0.66666|8.20697|||
98111|13907|40.0|7361.0|||||0.66666||||
98112|13908|40.0|1934.0|||||0.66666|1.934|||
98113|13909|40.0|3318.0|||||0.66666|3.80068|||
98114|13910|40.0|4528.0|||||0.66666||||
98115|13911|40.0|6924.0|||||0.66666|8.05116|||
98116|13912|40.0|1588.0|||||0.66666|1.588|||
98117|13913|40.0|4070.0|||||0.66666|4.66208|||
98118|13914|40.0|7271.0|||||0.66666|8.45465|||
98119|13915|40.0|8208.0|||||0.66666||||
98120|13916|60.0|1400.0|||||1.0|1.6279|||
98121|13917|60.0|1400.0|||||1.0|1.4|||
98122|13918|60.0|1625.0|||||1.0|1.86139|||
98123|13919|60.0|3100.0|||||1.0||||
98124|13920|60.0|1317.0|||||1.0|1.317|||
98125|13921|60.0|1382.0|||||1.0|1.60697|||
98126|13922|60.0|2069.0|||||1.0|2.36998|||
98127|13923|60.0|5372.0|||||1.0||||
98128|13924|60.0|1939.0|||||1.0|1.939|||
98129|13925|60.0|2410.0|||||1.0|2.76059|||
98130|13926|60.0|2454.0|||||1.0|2.85348|||
98131|13927|60.0|7377.0|||||1.0||||
98132|13928|120.0|336.5|||||2.0|0.3365|||
98133|13929|120.0|466.5|||||2.0|0.54244|||
98134|13930|120.0|640.1|||||2.0|0.73321|||
98135|13931|120.0|782.6|||||2.0||||
98136|13932|120.0|282.2|||||2.0|0.2822|||
98137|13933|120.0|449.8|||||2.0|0.52302|||
98138|13934|120.0|477.6|||||2.0||||
98139|13935|120.0|563.9|||||2.0|0.64593|||
98140|13936|120.0|99.42|||||2.0|0.09942|||
98141|13937|120.0|119.1|||||2.0|0.13848|||
98142|13938|120.0|134.8|||||2.0|0.15441|||
98143|13939|120.0|153.2|||||2.0||||
98144|13940|180.0|119.0|||||3.0|0.119|||
98145|13941|180.0|121.2|||||3.0|0.13883|||
98146|13942|180.0|178.6|||||3.0|0.20767|||
98147|13943|180.0|305.1|||||3.0||||
98148|13944|180.0|123.1|||||3.0|0.1231|||
98149|13945|180.0|130.0|||||3.0|0.14891|||
98150|13946|180.0|178.6|||||3.0|0.20767|||
98151|13947|180.0|393.5|||||3.0||||
98152|13948|180.0|90.56|||||3.0|0.09056|||
98153|13949|180.0|104.1|||||3.0|0.11924|||
98154|13950|180.0|116.4|||||3.0|0.13534|||
98155|13951|180.0|134.2|||||3.0||||
98156|13952|240.0|57.51|||||4.0|0.06687|||
98157|13953|240.0|66.47|||||4.0|0.07613|||
98158|13954|240.0|72.88|||||4.0||||
98159|13955|240.0|116.9|||||4.0|0.1169|||
98160|13956|240.0|72.86|||||4.0||||
98161|13957|240.0|86.14|||||4.0|0.09867|||
98162|13958|240.0|112.2|||||4.0|0.13046|||
98163|13959|240.0|117.8|||||4.0|0.1178|||
98164|13960|240.0|83.28|||||4.0|0.08328|||
98165|13961|240.0|83.91|||||4.0|0.09756|||
98166|13962|240.0|149.4|||||4.0||||
98167|13963|240.0|161.2|||||4.0|0.18465|||
98168|13964|300.0|31.07|||||5.0|0.03558|||
98169|13965|300.0|32.63|||||5.0|0.03263|||
98170|13966|300.0|47.81|||||5.0|0.05559|||
98171|13967|300.0|77.88|||||5.0||||
98172|13968|300.0|31.04|||||5.0|0.03104|||
98173|13969|300.0|42.11|||||5.0|0.04896|||
98174|13970|300.0|42.69|||||5.0|0.0489|||
98175|13971|300.0|49.05|||||5.0||||
98176|13972|300.0|33.43|||||5.0|0.03829|||
98177|13973|300.0|36.52|||||5.0|0.03652|||
98178|13974|300.0|54.34|||||5.0|0.06318|||
98179|13975|300.0|78.86|||||5.0||||
98180|13980|360.0|26.23|||||6.0|0.03004|||
98181|13981|360.0|28.03|||||6.0|0.02803|||
98182|13982|360.0|29.64|||||6.0||||
98183|13983|360.0|31.47|||||6.0|0.03659|||
98184|13984|360.0|12.18|||||6.0|0.01218|||
98185|13985|360.0|19.28|||||6.0|0.02241|||
98186|13986|360.0|19.54|||||6.0||||
98187|13988|420.0|16.02|||||7.0|0.01602|||
98188|13989|420.0|21.12|||||7.0|0.02455|||
98189|13990|420.0|35.98|||||7.0||||
98190|13992|420.0|15.23|||||7.0||||
98191|13996|420.0|17.03|||||7.0||||
98192|14000|480.0|11.15|||||8.0|0.01115|||
98193|14001|480.0|13.31|||||8.0|0.01547|||
98194|14002|480.0|18.14|||||8.0||||
98195|14004|480.0|13.11|||||8.0||||
98196|14008|480.0|13.21|||||8.0||||
98197|14048|10.0|1571.0|||||0.16666|1.79954|||
98198|14049|10.0|9575.0|||||0.16666|9.57499|||
98199|14050|10.0|11300.0|||||0.16666|13.13953|||
98200|14051|10.0|33320.0|||||0.16666||||
98201|14052|10.0|973.4|||||0.16666|1.115|||
98202|14053|10.0|9466.0|||||0.16666|9.46599|||
98203|14054|10.0|12120.0|||||0.16666|14.09302|||
98204|14055|10.0|50650.0|||||0.16666||||
98205|14056|10.0|2549.0|||||0.16666|2.91981|||
98206|14057|10.0|9965.0|||||0.16666|9.965|||
98207|14058|10.0|11370.0|||||0.16666|13.22093|||
98208|14059|10.0|44190.0|||||0.16666||||
98209|14060|20.0|2314.0|||||0.33333|2.65063|||
98210|14061|20.0|5401.0|||||0.33333|5.401|||
98211|14062|20.0|6053.0|||||0.33333|7.03837|||
98212|14063|20.0|22340.0|||||0.33333||||
98213|14064|20.0|1093.0|||||0.33333|1.252|||
98214|14065|20.0|3809.0|||||0.33333|3.809|||
98215|14066|20.0|6803.0|||||0.33333|7.91046|||
98216|14067|20.0|16260.0|||||0.33333||||
98217|14068|20.0|1327.0|||||0.33333|1.52004|||
98218|14069|20.0|4823.0|||||0.33333|4.823|||
98219|14070|20.0|6494.0|||||0.33333|7.55116|||
98220|14071|20.0|26090.0|||||0.33333||||
98221|14072|40.0|661.9|||||0.66666|0.75819|||
98222|14073|40.0|2108.0|||||0.66666|2.108|||
98223|14074|40.0|4454.0|||||0.66666|5.17906|||
98224|14075|40.0|12440.0|||||0.66666||||
98225|14076|40.0|635.6|||||0.66666|0.72806|||
98226|14077|40.0|1722.0|||||0.66666|1.722|||
98227|14078|40.0|5349.0|||||0.66666|6.21976|||
98228|14079|40.0|6588.0|||||0.66666||||
98229|14080|40.0|733.9|||||0.66666|0.84066|||
98230|14081|40.0|1407.0|||||0.66666|1.407|||
98231|14082|40.0|3629.0|||||0.66666|4.21976|||
98232|14083|40.0|4152.0|||||0.66666||||
98233|14084|60.0|525.5|||||1.0|0.60194|||
98234|14085|60.0|1379.0|||||1.0|1.379|||
98235|14086|60.0|1532.0|||||1.0|1.78139|||
98236|14087|60.0|2599.0|||||1.0||||
98237|14088|60.0|610.1|||||1.0|0.69885|||
98238|14089|60.0|1236.0|||||1.0|1.236|||
98239|14090|60.0|1379.0|||||1.0|1.60348|||
98240|14091|60.0|3417.0|||||1.0||||
98241|14092|60.0|343.1|||||1.0|0.39301|||
98242|14093|60.0|900.4|||||1.0|0.9004|||
98243|14094|60.0|1378.0|||||1.0|1.60232|||
98244|14095|60.0|2301.0|||||1.0||||
98245|14096|120.0|65.17|||||2.0|0.07465|||
98246|14097|120.0|202.2|||||2.0|0.2022|||
98247|14098|120.0|337.6|||||2.0|0.39255|||
98248|14099|120.0|712.1|||||2.0||||
98249|14100|120.0|70.65|||||2.0|0.08092|||
98250|14101|120.0|188.5|||||2.0|0.1885|||
98251|14102|120.0|264.0|||||2.0||||
98252|14103|120.0|400.9|||||2.0|0.46616|||
98253|14104|120.0|150.0|||||2.0|0.15|||
98254|14105|120.0|246.9|||||2.0|0.28709|||
98255|14106|120.0|376.0|||||2.0||||
98256|14108|180.0|82.8|||||3.0|0.0828|||
